timestamp,offset,device,rrqm_s,wrqm_s,r_s,w_s,rmb_s,wmb_s,avgrq_sz,avgqu_sz,await,r_await,w_await,svctm,pct_util
1356733120,51,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733121,52,sda,0.00,2.00,0.00,2.00,0.00,0.02,16.00,0.19,94.50,0.00,94.50,94.50,18.90
1356733122,53,sda,0.00,3.00,0.00,3.00,0.00,0.02,16.00,0.21,71.67,0.00,71.67,71.67,21.50
1356733123,54,sda,0.00,5.00,0.00,91.00,0.00,11.12,250.20,8.07,88.73,0.00,88.73,7.87,71.60
1356733124,55,sda,0.00,11.00,0.00,160.00,0.00,19.78,253.20,27.22,169.82,0.00,169.82,5.41,86.50
1356733125,56,sda,0.00,0.00,0.00,1.00,0.00,0.00,8.00,0.34,389.00,0.00,389.00,342.00,34.20
1356733126,57,sda,0.00,4.95,0.00,49.50,0.00,5.87,242.88,3.40,68.60,0.00,68.60,8.70,43.07
1356733127,58,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733128,59,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733129,60,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733130,61,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733131,62,sda,0.00,7.92,0.00,1.98,0.00,0.04,40.00,0.19,95.50,0.00,95.50,95.50,18.91
1356733132,63,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733133,64,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733134,65,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733135,66,sda,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.07,70.00,0.00,70.00,70.00,7.00
1356733136,67,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733137,68,sda,0.00,3.00,0.00,2.00,0.00,0.02,20.00,0.26,130.50,0.00,130.50,130.50,26.10
1356733138,69,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733139,70,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733140,71,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733141,72,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733142,73,sda,0.00,0.99,0.00,3.96,0.00,0.07,38.00,0.29,74.00,0.00,74.00,53.00,20.99
1356733143,74,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733144,75,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733145,76,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733146,77,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733147,78,sda,0.00,9.90,0.00,9.90,0.00,0.12,25.60,0.26,26.70,0.00,26.70,24.20,23.96
1356733148,79,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1356733149,80,sda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
