timestamp,offset,pct_user,pct_nice,pct_system,pct_iowait,pct_steal,pct_idle
1356527237,102,1.02,0.00,1.02,13.30,0.00,84.65
1356527238,103,0.00,0.00,0.00,0.00,0.00,100.00
1356527239,104,0.00,0.00,0.00,0.00,0.00,100.00
1356527240,105,0.00,0.00,0.00,0.00,0.00,100.00
1356527241,106,0.00,0.00,0.00,0.00,0.00,100.00
1356527242,107,0.00,0.00,0.00,0.00,0.00,100.00
1356527243,108,0.00,0.00,0.00,3.51,0.00,96.49
1356527244,109,0.00,0.00,0.00,0.00,0.00,100.00
1356527245,110,0.00,0.00,0.00,0.00,0.00,100.00
1356527246,111,0.00,0.00,0.25,0.00,0.00,99.75
1356527247,112,0.00,0.00,0.00,0.00,0.00,100.00
1356527248,113,0.00,0.00,0.00,4.25,0.00,95.75
1356527249,114,0.00,0.00,0.00,0.00,0.00,100.00
1356527250,115,0.00,0.00,0.00,0.00,0.00,100.00
1356527251,116,0.00,0.00,0.00,0.00,0.00,100.00
