timestamp,offset,device,rrqm_s,wrqm_s,r_s,w_s,rmb_s,wmb_s,avgrq_sz,avgqu_sz,await,r_await,w_await,svctm,pct_util
1357426097,97,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426098,98,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426099,99,vda,0.00,2.00,0.00,4.00,0.00,0.02,10.00,0.12,31.25,0.00,31.25,31.25,12.50
1357426100,100,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426101,101,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426102,102,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426103,103,vda,0.00,1.00,0.00,5.00,0.00,0.17,70.40,0.00,0.00,0.00,0.00,0.00,0.00
1357426104,104,vda,0.00,3.00,0.00,4.00,0.00,0.02,12.00,0.21,53.50,0.00,53.50,53.50,21.40
1357426105,105,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426106,106,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426107,107,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426108,108,vda,0.00,0.00,0.00,22.00,0.00,10.79,1004.00,0.17,7.50,0.00,7.50,0.36,0.80
1357426109,109,vda,0.00,3.00,0.00,5.00,0.00,0.03,11.20,0.46,92.60,0.00,92.60,92.60,46.30
1357426110,110,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426111,111,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426112,112,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426113,113,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426114,114,vda,0.00,1.00,0.00,3.00,0.00,0.01,8.00,0.11,35.33,0.00,35.33,35.33,10.60
1357426115,115,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426116,116,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426117,117,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426118,118,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426119,119,vda,0.00,2.00,0.00,4.00,0.00,0.02,10.00,0.10,25.50,0.00,25.50,25.50,10.20
1357426120,120,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426121,121,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426122,122,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426123,123,vda,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1357426124,124,vda,0.00,1.00,0.00,3.00,0.00,0.01,8.00,0.10,32.00,0.00,32.00,32.00,9.60
